Program,Site Name,City,State,Latitude,Longitude
RCRA,Kennametal Inc,Delmont,PA,40.39629,-79.581779
RCRA,Nu Kote Imaging Intl. Inc.,Derry,PA,40.341637,-79.31532
RCRA,Hauer Custom Mfg. Inc.,Douglassville,PA,40.268956,-75.724996
RCRA,Rola An Esmark Co.,Du Bois,PA,41.121389,-78.688056
RCRA,Sensus Metering Sys. Na. Inc.,Du Bois,PA,41.126468,-78.755398
RCRA,Magnetics Div. Of Spang & Co.,East Butler,PA,40.890686,-79.81719
RCRA,Knoll Inc.,East Greenville,PA,40.416813,-75.519913
RCRA,Fulton Financial Realty Corp,East Petersburg,PA,40.098481,-76.358344
RCRA,Drackett Inc.,East Stroudsburg,PA,41.025,-75.211389
RCRA,Johnson Diversey,East Stroudsburg,PA,41.027215,-75.203075
RCRA,National Electric Carbon Products,East Stroudsburg,PA,41.014034,-75.204151
RCRA,Elementis Pigments Inc.,Easton,PA,40.694094,-75.235724
RCRA,Fort James Corp. Lvp,Easton,PA,40.739034,-75.22738
RCRA,Kelly Run Sanitation Inc.,Elizabeth,PA,40.250627,-79.878599
RCRA,Spectrum Control Inc,Elizabethtown,PA,40.138204,-76.582092
RCRA,Inmetco Inc.,Ellwood City,PA,40.859342,-80.258526
RCRA,Fci Usa Inc.,Emigsville,PA,40.0174,-76.719052
RCRA,Petrowax Pa. Inc.,Emlenton,PA,41.180833,-79.718889
RCRA,Ephrata Manufacturing Co.,Ephrata,PA,40.184463,-76.171344
RCRA,Bucyrus Erie Co.,Erie,PA,42.112401,-80.10298
RCRA,General Electric Erie,Erie,PA,42.148663,-80.02659
RCRA,Safety-Kleen Systems Inc,Erie,PA,42.100616,-80.128483
RCRA,Steris Corp,Erie,PA,42.094446,-80.129461
RCRA,Linde Assocs. Lp,Essington,PA,39.86661,-75.302193
RCRA,Mine Safety Appliances Co.,Evans City,PA,40.747453,-80.035631
RCRA,Safety-Kleen Fairless Hills,Fairless Hills,PA,40.183344,-74.791931
RCRA,U.S. Steel Fairless Works,Fairless Hills,PA,40.156696,-74.745438
RCRA,Col-Fin Specialty Steel Corp.,Fallston,PA,40.675556,-80.31
RCRA,"Allion Chemical Co., Inc.",Folcroft,PA,39.891667,-75.275
RCRA,Honeywell Inc. Process Control Div.,Fort Washington,PA,40.13529,-75.185203
RCRA,Omg Americas Inc.,Franklin,PA,41.412453,-79.797531
RCRA,Bishop Tube Co.,Frazer,PA,40.039741,-75.537267
RCRA,James Spring & Wire Co. Inc.,Frazer,PA,40.041288,-75.579547
RCRA,Westcode Inc.,Frazer,PA,40.060983,-75.54231
RCRA,Ashland Distribution Co.,Freedom,PA,40.692773,-80.260243
RCRA,Beaver Paint Co.,Girard,PA,41.994102,-80.322324
RCRA,Keystone Chemical Co.,Girardville,PA,40.799479,-76.269613
RCRA,Adhesives Research Inc.,Glen Rock,PA,39.825194,-76.693233
RCRA,Tyco Electronics Corp. Bldg. 64,Glen Rock,PA,39.807865,-76.681649
RCRA,Abb Inc. Product Support,Greensburg,PA,40.274847,-79.550837
RCRA,Hodge Foundry Inc.,Greenville,PA,41.415508,-80.367976
RCRA,Trinity Industries Inc.,Greenville,PA,41.398018,-80.383922
RCRA,Werner Co.,Greenville,PA,41.433998,-80.363014
RCRA,Ge Transportation Systems,Grove City,PA,41.170218,-80.115309
RCRA,A M P Inc,Harrisburg,PA,40.255816,-76.851726
RCRA,Turbine Airfoils Div.,Harrisburg,PA,40.275739,-76.878813
RCRA,Watson Standard Co. Harwick,Harwick,PA,40.554902,-79.810929
RCRA,Brooks Instrument Div.,Hatfield,PA,40.270281,-75.299301
RCRA,Republic Environmental Sys. Of Pa,Hatfield,PA,40.293392,-75.284012
RCRA,Bethlehem Apparatus Co. Inc,Hellertown,PA,40.581248,-75.34372
RCRA,Millennium Rail Inc.,Hollidaysburg,PA,40.437157,-78.375755
RCRA,Fmc Technologies Inc.,Homer City,PA,40.539466,-79.165225
RCRA,Conversion Systems Inc. Research Lab,Horsham,PA,40.170301,-75.130106
RCRA,Univar Usa Inc.,Hummelstown,PA,40.269931,-76.717913
RCRA,Elco Corp.,Huntingdon,PA,40.478889,-78.032222
RCRA,Season All Industries Inc.,Indiana,PA,40.587605,-79.161552
RCRA,National Forge Co.,Irvine,PA,41.8425,-79.27194
RCRA,Jamestown Paint Co.,Jamestown,PA,41.483368,-80.439014
RCRA,Omnovo Solutions Inc.,Jeannette,PA,40.32519,-79.614057
RCRA,Sps Technologies Inc.,Jenkintown,PA,40.101753,-75.138908
RCRA,Safety-Kleen Systems Inc,Johnstown,PA,40.284451,-78.83538
RCRA,Tecumseh Redevelopment Inc. (Bethlehem Steel Corp.),Johnstown,PA,40.349107,-78.878708
RCRA,Kane Magnetic Intl.,Kane,PA,41.657236,-78.819773
RCRA,Penreco,Karns City,PA,40.996111,-79.72416
RCRA,Soverign Packaging Inc.,Kimberton,PA,40.125556,-75.568056
RCRA,Lockheed Martin Mgmt. & Data Sys. B10,King Of Prussia,PA,40.092052,-75.397781
RCRA,Babcock & Wilcox Eaf Landfill,Koppel,PA,40.77089,-80.38041
RCRA,Greene Tweed & Co.,Kulpsville,PA,40.259445,-75.343613
RCRA,Alcoa Inc.,Lancaster,PA,40.0686,-76.3171
RCRA,Armstrong World Ind. Lancaster Plt,Lancaster,PA,40.051492,-76.314728
RCRA,Bulova Technologies Llc,Lancaster,PA,40.039537,-76.305989
RCRA,Emtrol Inc.,Lancaster,PA,40.049848,-76.396294
RCRA,Federal Mogul Corp.,Lancaster,PA,40.05,-76.319444
RCRA,General Electric Co.,Lancaster,PA,40.054502,-76.279994
RCRA,Hamilton Precision Metals Inc.,Lancaster,PA,40.088802,-76.355934
RCRA,Hamilton Technology Inc.,Lancaster,PA,40.037992,-76.32372
RCRA,Lancaster Metals Science Corp.,Lancaster,PA,40.0002,-76.3288
RCRA,Whittaker Corp.-Trojan Yacht Div. Elk,Lancaster,PA,40.044115,-76.25419
RCRA,Tyco Electronics Corp.,Landisville,PA,40.088881,-76.42012
RCRA,G G Connector Corp.,Langhorne,PA,40.193217,-74.849609
RCRA,Ge Betz Inc.,Langhorne,PA,40.179289,-74.900064
RCRA,Dal Tile Intl,Lansdale,PA,40.253592,-75.28311
RCRA,Gulf Oil Corp. Gulf Adhesives & Resi,Lansdale,PA,40.250367,-75.28646
RCRA,Lansdale Finishers Inc.,Lansdale,PA,40.236608,-75.286271
RCRA,Product Components Corp.,Lansdale,PA,40.249235,-75.287754
RCRA,Allvac Latrobe Plt.,Latrobe,PA,40.291111,-79.374167
RCRA,Lehighton Electronics Inc.,Lehighton,PA,40.793333,-75.801667
RCRA,American Natl. Can,Lemoyne,PA,40.238878,-76.900826
RCRA,Westlake Plastics Co. Inc.,Lenni,PA,39.894444,-75.451944
RCRA,C & D Technologies Inc.,Leola,PA,40.089963,-76.174956
RCRA,Scott Paper Co. Plaza,Lester,PA,39.875,-75.25
RCRA,Childers Products Inc,Levittown,PA,40.131412,-74.841435
RCRA,Monach Circuit Industries Inc,Levittown,PA,40.123216,-74.843646
RCRA,Northeast Paint & Varnish Co. Inc.,Levittown,PA,40.135054,-74.825851
RCRA,Capital Parts Washers Inc,Lewisberry,PA,40.165957,-76.833828
RCRA,Cycle Chem. Inc.,Lewisberry,PA,40.167113,-76.83219
RCRA,Pennsylvania House Inc.,Lewisburg,PA,40.960463,-76.893686
RCRA,American Color & Chemical Llc,Lock Haven,PA,41.1283,-77.5013
RCRA,Amp Inc. Bldg. 052,Loganville,PA,39.863889,-76.694444
RCRA,East Penn Mfg. Co. Inc,Lyon Station,PA,40.470556,-75.76666
RCRA,Mack Trucks Inc. Macungie Operations,Macungie,PA,40.519493,-75.570472
RCRA,Safety Kleen Corp. 2-139-02,Malvern,PA,40.037556,-75.525091
RCRA,Worthington Steel Co.,Malvern,PA,40.029961,-75.515678
RCRA,Phoenix Group/Raymark (Universal Friction Composites),Manheim,PA,40.161155,-76.388929
RCRA,Bedford Materials Co. Inc.,Manns Choice,PA,40.018514,-78.580169
RCRA,Ecology Chemical & Refining Co.,Manor,PA,40.330122,-79.665497
RCRA,Bp Oil Inc.,Marcus Hook,PA,39.829311,-75.401169
RCRA,East Coast Chemical Disposal Inc.,Marcus Hook,PA,39.820121,-75.414949
RCRA,General Chemical Corp. Del Valley Wo,Marcus Hook,PA,39.812222,-75.434722
RCRA,Honeywell - DE,Marcus Hook,PA,39.840556,-75.472222
RCRA,Marcus Hook Wastewater Trave Fax. Mh,Marcus Hook,PA,39.820966,-75.408063
RCRA,Sunoco Inc. Marcus Hook Refinery,Marcus Hook,PA,39.8139,-75.4236
RCRA,A-Cubed Corp. (Roessing Bronze Concast Metal Prod.),Mars,PA,40.725302,-80.029578
RCRA,F B C Chemical Corp.,Mars,PA,40.690278,-80
RCRA,Warrendale Plating Co.,Mars,PA,40.687901,-80.003725
RCRA,Conrail Meadville Car Repair Facility,Meadville,PA,41.619342,-80.156716
RCRA,Talon Inc.,Meadville,PA,41.628775,-80.155404
RCRA,Talon Inc. Plant 7,Meadville,PA,41.628775,-80.155404
RCRA,Us Bronze Foundry & Machine Inc.,Meadville,PA,41.680045,-80.169326
RCRA,Capitol Products Corp,Mechanicsburg,PA,40.243213,-76.992528
RCRA,Procter & Gamble Paper Prods. Co.,Mehoopany,PA,41.5726,-76.0429
RCRA,Delta Coal Sales Inc.,Meyersdale,PA,39.8225,-79.027778
RCRA,J&L Specialty Steel Llc,Midland,PA,40.6375,-80.466667
RCRA,North Star Steel Pennsylvania,Milton,PA,41.013905,-76.855575
RCRA,Arco Chemical Co. Beaver Valley Plt,Monaca,PA,40.655729,-80.34914
RCRA,Koppers Co. Inc.,Monroeville,PA,40.446636,-79.732925
RCRA,Koppers Industries Inc.,Montgomery,PA,41.186111,-76.848611
RCRA,Apt Rf Pennsylvania Inc.,Montgomeryville,PA,40.232044,-75.224188
RCRA,Itw Philadelphia Resins,Montgomeryville,PA,40.232891,-75.224869
RCRA,Solid State Scientific Inc.,Montgomeryville,PA,40.227923,-75.227321
RCRA,Marathon Carey Mcfall Co.,Montoursville,PA,41.246944,-76.922222
RCRA,Mactac Scranton Facility,Moosic,PA,41.372201,-75.693958
RCRA,G R O W S Landfill,Morrisville,PA,40.155025,-74.764229
RCRA,Msc Engr. Materials & Solutions Group,Morrisville,PA,40.170437,-74.766998
RCRA,National Can Corp.,Morrisville,PA,40.196156,-74.810661
RCRA,Rhodia Inc.,Morrisville,PA,40.183319,-74.761157
RCRA,Mount Joy Wire Corp.,Mount Joy,PA,40.110149,-76.476071
RCRA,Andritz Inc.,Muncy,PA,41.204918,-76.789452
RCRA,G T E Operations Support Inc.,Muncy,PA,41.232778,-76.830278
RCRA,Combustion Eng. Inc.-Cecast Prod. Div.,Muse,PA,40.320278,-80.198056
RCRA,Reilly Finishing Technologies,Nanticoke,PA,41.191113,-76.012041
RCRA,Ccswa Stabilized Disposal Site,Narvon,PA,40.104673,-75.942776
RCRA,Olin Microelectronic Materials Inc.,Nazareth,PA,40.783578,-75.262677
RCRA,Quality Carriers Inc.,Nazareth,PA,40.73284,-75.309869
RCRA,Calgon Carbon Corp.,Neville Island,PA,40.493429,-80.080009
RCRA,Watson Standard Co. Neville Island,Neville Island,PA,40.508919,-80.118121
RCRA,Tanner Plating Div.,New Castle,PA,40.971574,-80.370714
RCRA,Defense Depot Susquehanna Pa,New Cumberland,PA,40.218611,-76.83812
RCRA,Dupont E I De Nemours & Co. Inc.,New Cumberland,PA,40.214625,-76.872661
RCRA,Safety-Kleen Systems Inc,New Kingstown,PA,40.229417,-77.07395
RCRA,Lyncott Corp.,New Milford,PA,41.855833,-75.731389
RCRA,Robert Shaw Controls,New Stanton,PA,40.227778,-79.619369
RCRA,Lyondell Chemical Co.,Newtown Square,PA,39.988022,-75.414986
RCRA,Handy & Harman Tube Co. Inc.,Norristown,PA,40.167027,-75.337746
RCRA,Greene Tweed & Co. Inc.,North Wales,PA,40.208333,-75.291667
RCRA,Brenntag Northeast Inc.,Oakmont,PA,40.526555,-79.840444
RCRA,Edgewater Steel Co.,Oakmont,PA,40.514062,-79.844169
RCRA,Continental Plastic Containers,Oil City,PA,41.414779,-79.726938
RCRA,Pennzoil Wax Partner Co.,Oil Creek,PA,41.4622,-79.6894
RCRA,Edmuno Optics (Plummer),Pennsburg,PA,40.384574,-75.493784
RCRA,Delbar Products Inc,Perkasie,PA,40.371172,-75.299125
RCRA,Thomas % Betts Corp.,Perkasie,PA,40.364074,-75.292509
RCRA,Crompton Corp. - Petrolia Plant,Petrolia,PA,41.0126,-79.718376
RCRA,Indspec Chemical Corp. (Koppers),Petrolia,PA,41.016639,-79.717863
RCRA,Ge Skeats High Power Laboratory,Philadelphia,PA,39.904642,-75.235133
RCRA,Gilbert Spruance Co.,Philadelphia,PA,39.986469,-75.094247
RCRA,Imperial Metal & Chemical Co.,Philadelphia,PA,39.991011,-75.101583
RCRA,International Paper Co. Liquid Pkg.,Philadelphia,PA,40.108998,-75.001716
RCRA,"Lawrence, Mcfadden Co.",Philadelphia,PA,40.027644,-75.028259
RCRA,M A Bruder & Sons Inc.,Philadelphia,PA,39.935665,-75.214097
RCRA,Martin Marietta Corp.,Philadelphia,PA,39.95338,-75.18725
RCRA,Peco Energy Co.,Philadelphia,PA,39.902593,-75.200946
RCRA,Philadelphia Coke Co. Inc.,Philadelphia,PA,39.998427,-75.070936
RCRA,Rohm & Haas Co.,Philadelphia,PA,40.002593,-75.064139
RCRA,Sun Schuylkill River Tank Farm,Philadelphia,PA,39.901582,-75.225325
RCRA,Sunoco Inc. Frankford Plant,Philadelphia,PA,40.006292,-75.071038
RCRA,Sunoco Inc. Girard Point,Philadelphia,PA,39.918613,-75.20562
RCRA,Sunoco Inc. Point Breeze,Philadelphia,PA,39.918613,-75.20562
RCRA,Technitrol Inc. Phila. Fac.,Philadelphia,PA,39.994656,-75.111766
RCRA,Unitank Terminal Service,Philadelphia,PA,39.980627,-75.095056
RCRA,Van Waters And Rogers Inc.,Philadelphia,PA,39.884424,-75.221983
RCRA,Scm Allied Coated Products,Phoenixville,PA,40.141667,-75.538056
RCRA,Gold Mills Inc. Penn Dye & Fin.,Pine Grove,PA,40.554612,-76.388463
RCRA,Aristech Chemical Corp.,Pittsburgh,PA,40.49214,-80.079886
RCRA,C S R Contraves Printed Circuit Gro,Pittsburgh,PA,40.444331,-80.001593
RCRA,Ferro Corp.,Pittsburgh,PA,40.451345,-80.0514
RCRA,Fisher Scientific Co.,Pittsburgh,PA,40.593399,-79.162095
RCRA,Harbison Walker Refractories,Pittsburgh,PA,40.359569,-79.903227
RCRA,Neville Chemical Co.,Pittsburgh,PA,40.502778,-80.09916
RCRA,Pittsburgh Ind. Plating,Pittsburgh,PA,40.506283,-80.090642
RCRA,Shenango Inc.,Pittsburgh,PA,40.495,-80.078056
RCRA,Union Switch & Signal Division,Pittsburgh,PA,40.424829,-79.888211
RCRA,Usx Corp.-Taylor Plant,Pittsburgh,PA,40.353652,-79.951221
RCRA,Conversion Systems Inc. Res. Lab Stor.,Plymouth Meeting,PA,40.123978,-75.252224
RCRA,Orb Ag. Inc./Spray Products,Plymouth Meeting,PA,40.105644,-75.315025
RCRA,Resource Technology Corp.,Plymouth Meeting,PA,40.10251,-75.291413
RCRA,C & M Chemicals Inc.,Portersville,PA,40.921303,-80.135297
RCRA,Sechan Limestone Inds. Inc.,Portersville,PA,40.96785,-80.163422
RCRA,Honeywell International Inc.,Pottsville,PA,40.677023,-76.238378
RCRA,World Resources Co,Pottsville,PA,40.687306,-76.232913
RCRA,International Jenson Inc.,Punxsutawney,PA,40.936919,-79.000411
RCRA,Atlas Roofing Corp,Quakertown,PA,40.454575,-75.348732
RCRA,Avery Dennison Corp. Fasson Roll N A,Quakertown,PA,40.457714,-75.353226
RCRA,Baldwin Hardware Corp,Reading,PA,40.322283,-75.943247
RCRA,Carpenter Technology Corp.,Reading,PA,40.358,-75.9422
RCRA,Dalloz Safety,Reading,PA,40.3375,-75.929167
RCRA,Dana Corp.,Reading,PA,40.354722,-75.9375
RCRA,Eltra Corp.-Prestalite Battery Div.,Reading,PA,40.416115,-75.919396
RCRA,Exide Corp. Reading Complex,Reading,PA,40.377934,-75.913694
RCRA,Ngk Metals Corp.,Reading,PA,40.4057,-75.9321
RCRA,Tate Access Floors Inc.,Red Lion,PA,39.889821,-76.595073
RCRA,Cabot Performance Materials,Revere,PA,40.508889,-75.1575
RCRA,Boeing Philadelphia,Ridley Park,PA,39.869839,-75.320732
RCRA,Merck & Co. Inc.,Riverside,PA,40.9625,-76.644167
RCRA,Paxar Sys. Group,Sayre,PA,41.979418,-76.513665
RCRA,Mckinney Products Co.,Scranton,PA,41.374619,-75.688505
RCRA,Ametek Inc.,Sellersville,PA,40.345861,-75.322502
RCRA,Petroleum Industry Maintenance Inc.,Sewickley,PA,40.559833,-80.087154
RCRA,United Environmental Group Inc,Sewickley,PA,40.559216,-80.087179
RCRA,Grove Worldwide Usllc,Shady Grove,PA,39.782197,-77.684227
RCRA,Brush Wellman Inc.,Shoemakersville,PA,40.489167,-75.970833
RCRA,O X Gedney Llc,Shoemakersville,PA,40.473654,-75.966002
RCRA,Lemean Property Holdings Corp.,Slatington,PA,40.753611,-75.608333
RCRA,Honeywell Farmers Valley Plt.,Smethport,PA,41.857861,-78.440444
RCRA,Sunrise Medical,Somerset,PA,40.003559,-79.053166
RCRA,"Glatfelter, Ph. Co.",Spring Grove,PA,39.872222,-76.83472
RCRA,Ortho Mcneil Pharmaceutical,Spring House,PA,40.193542,-75.210999
RCRA,Rohm & Haas Co. Spring House Tech.,Spring House,PA,40.184975,-75.216255
RCRA,Ppg Industries Inc,Springdale,PA,40.536954,-79.783908
RCRA,Ppg Industries Inc.,Springdale,PA,40.537942,-79.78396
RCRA,Carbone Of America Inc. Corp.,St Marys,PA,41.425381,-78.525416
RCRA,Osram Sylvania Products Inc,St Marys,PA,41.445565,-78.558509
RCRA,St. Marys Metal Finishing Inc.,St Marys,PA,41.423793,-78.527211
RCRA,Stackpole Corp.,St Marys,PA,41.431296,-78.552991
RCRA,Corning Asahi Video Products Co.,State College,PA,40.842778,-77.781667
RCRA,Isg Steelton Inc.,Steelton,PA,40.23206,-76.841247
RCRA,Polymer Products Co. Inc.,Stockertown,PA,40.741667,-75.243333
RCRA,Safety-Kleen Corp,Stoystown,PA,40.083833,-78.900944
RCRA,Air Product & Chemicals Inc.,Tamaqua,PA,40.829789,-76.018337
RCRA,Copperhead Chemical Co Inc,Tamaqua,PA,40.738611,-75.98916
RCRA,Expert Management Inc.,Tamaqua,PA,40.740429,-75.97146
RCRA,Ici Americas Inc.,Tamaqua,PA,40.740429,-75.97146
RCRA,Continental Can Co. Usa Plant 479,Temple,PA,40.3899,-75.934774
RCRA,Harbison Walker Refractories Temple,Templeton,PA,40.911944,-79.461667
RCRA,Marjol Battery,Throop,PA,41.430888,-75.651647
RCRA,E I Dupont De Nemours & Co.,Towanda,PA,41.784444,-76.454167
RCRA,Osram Sylvania Products Inc.,Towanda,PA,41.786389,-76.44527
RCRA,Congoleum Corp.,Trainer,PA,39.829536,-75.413559
RCRA,Witco Chemical Corp.,Trainer,PA,39.831757,-75.397797
RCRA,Accellent Collegeville (Uniform Tubes Inc.),Trappe,PA,40.233318,-75.552834
RCRA,Ge Betz Inc.,Trevose,PA,40.130558,-74.985218
RCRA,Air Products & Chemicals Inc,Trexlertown,PA,40.603,-75.4675
RCRA,Safety Kleen Sys. Inc.,Tullytown,PA,40.137032,-74.813816
RCRA,Fruehauf Corp.,Uniontown,PA,39.933333,-79.633333
RCRA,American Ink And Coatings Corp.,Valley Forge,PA,40.117177,-75.480727
RCRA,Allegheny Ludlum Corp.,Vandergrift,PA,40.6,-79.56777
RCRA,Koppers Co. Inc.,Verona,PA,40.511897,-79.834284
RCRA,Eastman Chemical Resins Inc.,W Elizabeth,PA,40.265833,-79.90111
RCRA,American Nickeloid Co.,Walnutport,PA,40.756942,-75.599375
RCRA,Cemex Inc.,Wampum,PA,40.8935,-80.3432
RCRA,Osram Sylvania Products Inc.,Warren,PA,41.835556,-79.13166
RCRA,Chempump Div. Of Teikoku Usa Inc.,Warrington,PA,40.218675,-75.144636
RCRA,Ferro Glass & Color Corp.,Washington,PA,40.181256,-80.267947
RCRA,Vitco Corp.,Waterford,PA,41.948661,-79.989861
RCRA,Osram Sylvania Products Inc.,Wellsboro,PA,41.750014,-77.288282
RCRA,Dupont E I De Nemours & Co. Inc.,West Chester,PA,39.970479,-75.597088
RCRA,Johnson Matthey W. Whiteland Site,West Chester,PA,40.021186,-75.581607
RCRA,Safety-Kleen Systems Inc,West Chester,PA,40.002847,-75.581393
RCRA,Sartomer Co. Inc.,West Chester,PA,39.959602,-75.589958
RCRA,Bettis Atomic Power Laboratory,West Mifflin,PA,40.357844,-79.899304
RCRA,Liberty Pultrusions,West Mifflin,PA,40.338376,-79.898058
RCRA,Safety-Kleen Systems Inc,West Mifflin,PA,40.361576,-79.931875
RCRA,Merck & Co. Inc.,West Point,PA,40.22047,-75.298164
RCRA,Lafarge North America Inc.,Whitehall,PA,40.689406,-75.507136
RCRA,Safety-Kleen Systems Inc.,Wilkes Barre,PA,41.210553,-75.920399
RCRA,Safety Kleen Corp. 2-180-01,Wilkes-Barre,PA,41.263393,-75.82753
RCRA,Primus Technologies Corp.,Williamsport,PA,41.228187,-77.053214
RCRA,"Tecumseh Redevelopment Inc (Bethlehem Steel, Wirerope Works)",Williamsport,PA,41.234321,-77.021117
RCRA,Safety Kleen Systems Inc Greer,Greer,SC,34.903248,-82.170686
RCRA,Allegro Microsystems Wg Inc.,Willow Grove,PA,40.159863,-75.141731
RCRA,Westinghouse Air Brake Co.,Wilmerding,PA,40.400515,-79.8169
RCRA,Electro-Platers Of York Inc.,Wrightsville,PA,40.019428,-76.525966
RCRA,Arrow Intl. Inc. & Arrow Prec. Pr,Wyomissing,PA,40.335882,-75.960008
RCRA,Caterpillar Tractor Co.,York,PA,39.982397,-76.681535
RCRA,Envirite Of Pennsylvania Inc.,York,PA,39.983817,-76.743078
RCRA,Harley Davidson Motor Co.,York,PA,39.988179,-76.716642
RCRA,Honeywell Inc. Icd Ipco,York,PA,39.960585,-76.739117
RCRA,Keystone Color Works Inc.,York,PA,39.963987,-76.732675
RCRA,Litton Business Systems - Cole Div,York,PA,39.972014,-76.724323
RCRA,New York Wire Co. Wire Facility,York,PA,39.979718,-76.722992
RCRA,Pfaltzgraff Co.,York,PA,39.986197,-76.728805
RCRA,"Svedala Industries, Inc.",York,PA,39.969632,-76.725848
RCRA,United Defense Lp Gsd,York,PA,39.908408,-76.823315
RCRA,Industrial Solvents & Chemicals Co.,York Haven,PA,40.111675,-76.776349
RCRA,Max Environmental Yukon Facility,Yukon,PA,40.219444,-79.697222
RCRA,Menesha Corp. Yukon Facility,Yukon,PA,40.208611,-79.668611
RCRA,Vogel Disposal Service Inc.,Zelienople,PA,40.816667,-80.0675
RCRA,Outer Limits Offshore Powerboat (Ryder),Bristol,RI,41.693236,-71.274544
RCRA,Agency Realty,Charlestown,RI,41.445945,-71.680888
RCRA,Ciba Specialty Chem Corp,Cranston,RI,41.767682,-71.412537
RCRA,United Oil Recovery,Cranston,RI,41.765944,-71.413515
RCRA,Morton Int'l Inc. (Whitaker Corp.),East Providence,RI,41.832,-71.365
RCRA,Ocean State Steel,East Providence,RI,41.842556,-71.36823
RCRA,Fiber Mark DSI (Rexan),Johnston,RI,41.8335,-71.473667
RCRA,Metals Recycling Co,Johnston,RI,41.824556,-71.46975
RCRA,Arch Specialty Chemicals,Lincoln,RI,41.893478,-71.404309
RCRA,Gem Management Inc. (Olin Hunt),Lincoln,RI,41.918869,-71.479476
RCRA,Electric Boat Corp,North Kingstown,RI,41.5823,-71.4364
RCRA,Philips Components - North Smithfield,North Smithfield,RI,41.995,-71.575
RCRA,Northland Environmental Inc,Providence,RI,41.805556,-71.401389
RCRA,Philips Components - Smithfield,Smithfield,RI,41.616667,-71.566667
RCRA,21st Century Env Management (Eticam),Warwick,RI,41.731698,-71.445602
RCRA,ETCO Cord Products (Formerly Leesona),Warwick,RI,41.71132,-71.427024
RCRA,Fort Barton Holdings (Jay Building Co),Warwick,RI,41.731602,-71.44563
RCRA,THBC Inc. (Baylis),Warwick,RI,41.727182,-71.441564
RCRA,Eliskim Inc.,Anderson,SC,34.448889,-82.655833
RCRA,Usmc Air Station,Beaufort,SC,32.458056,-80.710833
RCRA,Owen Electric Steel Company,Cayce,SC,33.966694,-81.052215
RCRA,Charleston Naval Complex,Charleston,SC,32.868238,-79.970616
RCRA,Lockheed Martin Aeronautical Systems,Charleston,SC,32.845061,-80.004292
RCRA,Medical University Of Sc Physical Plant,Charleston,SC,32.785534,-79.946608
RCRA,North Safety Products - Charleston,Charleston,SC,32.846826,-80.001492
RCRA,Rhodia Inc,Charleston,SC,32.833,-79.96527
RCRA,Usaf-Charleston Air Force Base,Charleston Afb,SC,32.900556,-80.048056
RCRA,Timken Us Corp Plant,Clinton,SC,34.489627,-81.929295
RCRA,North Safety Products - Clover,Clover,SC,35.098889,-81.241389
RCRA,Roy Metal Finishing Co Inc,Conestee,SC,34.77232,-82.342799
RCRA,Wolverine Brass Inc/Trw Inc,Conway,SC,33.807634,-79.020703
RCRA,Nucor Steel - Darlington,Darlington,SC,34.373289,-79.886032
RCRA,Hsl Inc,Easley,SC,34.830556,-82.545
RCRA,Esab Welding & Cutting Products,Florence,SC,34.195215,-79.84999
RCRA,Ge Medical Systems,Florence,SC,34.188889,-79.846667
RCRA,Usatc & Fort Jackson,Fort Jackson,SC,34.004167,-80.952222
RCRA,Gaston Copper Recycling,Gaston,SC,33.789722,-81.117222
RCRA,Gsc Remainder Corp,Georgetown,SC,33.301583,-79.306389
RCRA,Lanxess Corp,Goose Creek,SC,33.023443,-79.936274
RCRA,Usn-Charleston Naval Weapons Station,Goose Creek,SC,32.944167,-79.928611
RCRA,Carolina Plating Works Inc,Greenville,SC,34.879501,-82.427428
